archive,utage_index,utage_name,texture_key,category,utage_sha256,jpn_sha256,sh_sha256,utage_equals_jpn,utage_equals_sh,sh_equals_jpn,sh_index,sh_name,geometry_match,utage_width,utage_height,utage_format,sh_width,sh_height,sh_format
friend_000.arc,0,id\texture\jpn\cp_nakama\cp_nakama_000_ID_HQ,cp_nakama_000_id_hq,already_official_sh_exact,e603c9946cb9989c8323fc7973a86204d39e4405d141bb496eb0fb5c27bf8a5a,e603c9946cb9989c8323fc7973a86204d39e4405d141bb496eb0fb5c27bf8a5a,e603c9946cb9989c8323fc7973a86204d39e4405d141bb496eb0fb5c27bf8a5a,True,True,True,0,id\texture\jpn\cp_nakama\cp_nakama_000_ID_HQ,True,128,128,DXT5,128,128,DXT5
friend_000.arc,1,id\texture\jpn\cp_name_pl\cp_name_pl_000_ID_HQ,cp_name_pl_000_id_hq,untranslated_sh_donor_differs,5515dcfb72e1ee5b462240ef4a84a2ddb1a0918a6f414f424e10409ed477326a,5515dcfb72e1ee5b462240ef4a84a2ddb1a0918a6f414f424e10409ed477326a,c753de3a82eeecd22fc25920a82bc2eb0a9826bb757b5039da95230f28061d6f,True,False,False,1,id\texture\eng\cp_name_pl\cp_name_pl_000_ID_HQ,True,256,64,DXT5,256,64,DXT5
friend_001.arc,0,id\texture\jpn\cp_nakama\cp_nakama_000_ID_HQ,cp_nakama_000_id_hq,already_official_sh_exact,e603c9946cb9989c8323fc7973a86204d39e4405d141bb496eb0fb5c27bf8a5a,e603c9946cb9989c8323fc7973a86204d39e4405d141bb496eb0fb5c27bf8a5a,e603c9946cb9989c8323fc7973a86204d39e4405d141bb496eb0fb5c27bf8a5a,True,True,True,0,id\texture\jpn\cp_nakama\cp_nakama_000_ID_HQ,True,128,128,DXT5,128,128,DXT5
friend_001.arc,1,id\texture\jpn\cp_name_pl\cp_name_pl_001_ID_HQ,cp_name_pl_001_id_hq,untranslated_sh_donor_differs,b9a97954f493d9fb76a5a747cde0841f92a5525d1b44e60691ac4947c128a9aa,b9a97954f493d9fb76a5a747cde0841f92a5525d1b44e60691ac4947c128a9aa,a1222d0a2626da2d85594501f5e52a74532eb7c8737a88c9072d3f0eab38c6c8,True,False,False,1,id\texture\eng\cp_name_pl\cp_name_pl_001_ID_HQ,True,256,64,DXT5,256,64,DXT5
friend_002.arc,0,id\texture\jpn\cp_nakama\cp_nakama_000_ID_HQ,cp_nakama_000_id_hq,already_official_sh_exact,e603c9946cb9989c8323fc7973a86204d39e4405d141bb496eb0fb5c27bf8a5a,e603c9946cb9989c8323fc7973a86204d39e4405d141bb496eb0fb5c27bf8a5a,e603c9946cb9989c8323fc7973a86204d39e4405d141bb496eb0fb5c27bf8a5a,True,True,True,0,id\texture\jpn\cp_nakama\cp_nakama_000_ID_HQ,True,128,128,DXT5,128,128,DXT5
friend_002.arc,1,id\texture\jpn\cp_name_pl\cp_name_pl_002_ID_HQ,cp_name_pl_002_id_hq,untranslated_sh_donor_differs,e7cac5d1ac5765cbe67f6654bbba70a1d13da024c87961292ce28999d73b4349,e7cac5d1ac5765cbe67f6654bbba70a1d13da024c87961292ce28999d73b4349,303422bcd1c619ec05f03f5e00f3b0d43815ac72c44bdcb24263c03d83cdf8ef,True,False,False,1,id\texture\eng\cp_name_pl\cp_name_pl_002_ID_HQ,True,256,64,DXT5,256,64,DXT5
friend_003.arc,0,id\texture\jpn\cp_nakama\cp_nakama_000_ID_HQ,cp_nakama_000_id_hq,already_official_sh_exact,e603c9946cb9989c8323fc7973a86204d39e4405d141bb496eb0fb5c27bf8a5a,e603c9946cb9989c8323fc7973a86204d39e4405d141bb496eb0fb5c27bf8a5a,e603c9946cb9989c8323fc7973a86204d39e4405d141bb496eb0fb5c27bf8a5a,True,True,True,0,id\texture\jpn\cp_nakama\cp_nakama_000_ID_HQ,True,128,128,DXT5,128,128,DXT5
friend_003.arc,1,id\texture\jpn\cp_name_pl\cp_name_pl_003_ID_HQ,cp_name_pl_003_id_hq,untranslated_sh_donor_differs,d272cd2e72692eafc353e6d55edda57fcdc6a690c80e513b340e91b66783c322,d272cd2e72692eafc353e6d55edda57fcdc6a690c80e513b340e91b66783c322,93a6d6feebcf94be5a774fa3a7c38769a5077e5c9b8f8b9e230ee2a224be4729,True,False,False,1,id\texture\eng\cp_name_pl\cp_name_pl_003_ID_HQ,True,256,64,DXT5,256,64,DXT5
friend_004.arc,0,id\texture\jpn\cp_nakama\cp_nakama_001_ID_HQ,cp_nakama_001_id_hq,already_official_sh_exact,410abfd1400fb62e2116218fa23756f43a5221db8ff8a18996fd3fd80064d205,410abfd1400fb62e2116218fa23756f43a5221db8ff8a18996fd3fd80064d205,410abfd1400fb62e2116218fa23756f43a5221db8ff8a18996fd3fd80064d205,True,True,True,0,id\texture\jpn\cp_nakama\cp_nakama_001_ID_HQ,True,128,128,DXT5,128,128,DXT5
friend_004.arc,1,id\texture\jpn\cp_name_pl\cp_name_pl_004_ID_HQ,cp_name_pl_004_id_hq,untranslated_sh_donor_differs,bf1611f907a3d1c9a21c82115ede64d8616ff2aa238bc54c4dd6b5a316e9608f,bf1611f907a3d1c9a21c82115ede64d8616ff2aa238bc54c4dd6b5a316e9608f,fc3cce2de4733fe93ca9f68beccac559a2b21b51b51c2c64600ec67fa31ad929,True,False,False,1,id\texture\eng\cp_name_pl\cp_name_pl_004_ID_HQ,True,256,64,DXT5,256,64,DXT5
friend_005.arc,0,id\texture\jpn\cp_nakama\cp_nakama_001_ID_HQ,cp_nakama_001_id_hq,already_official_sh_exact,410abfd1400fb62e2116218fa23756f43a5221db8ff8a18996fd3fd80064d205,410abfd1400fb62e2116218fa23756f43a5221db8ff8a18996fd3fd80064d205,410abfd1400fb62e2116218fa23756f43a5221db8ff8a18996fd3fd80064d205,True,True,True,0,id\texture\jpn\cp_nakama\cp_nakama_001_ID_HQ,True,128,128,DXT5,128,128,DXT5
friend_005.arc,1,id\texture\jpn\cp_name_pl\cp_name_pl_005_ID_HQ,cp_name_pl_005_id_hq,untranslated_sh_donor_differs,d7fd8ebcd6d9bb6152a9dac3b70d2a4015cae5822cad3a056d97864131e8890e,d7fd8ebcd6d9bb6152a9dac3b70d2a4015cae5822cad3a056d97864131e8890e,ffad24f14a8587cef3e1a518d4dbd3b4327f8b37efb91644937bcf0024986a94,True,False,False,1,id\texture\eng\cp_name_pl\cp_name_pl_005_ID_HQ,True,256,128,DXT5,256,128,DXT5
friend_006.arc,0,id\texture\jpn\cp_nakama\cp_nakama_001_ID_HQ,cp_nakama_001_id_hq,already_official_sh_exact,410abfd1400fb62e2116218fa23756f43a5221db8ff8a18996fd3fd80064d205,410abfd1400fb62e2116218fa23756f43a5221db8ff8a18996fd3fd80064d205,410abfd1400fb62e2116218fa23756f43a5221db8ff8a18996fd3fd80064d205,True,True,True,0,id\texture\jpn\cp_nakama\cp_nakama_001_ID_HQ,True,128,128,DXT5,128,128,DXT5
friend_006.arc,1,id\texture\jpn\cp_name_pl\cp_name_pl_006_ID_HQ,cp_name_pl_006_id_hq,untranslated_sh_donor_differs,5e842e385829d5cce5a99f013f9c3c5ee97806d6ab0e07deeb5d4fb8deb0fc46,5e842e385829d5cce5a99f013f9c3c5ee97806d6ab0e07deeb5d4fb8deb0fc46,b77394a8b01362484b686392f59f85e02aa1cb79becb5c550947a74258185a2f,True,False,False,1,id\texture\eng\cp_name_pl\cp_name_pl_006_ID_HQ,True,256,64,DXT5,256,64,DXT5
friend_007.arc,0,id\texture\jpn\cp_nakama\cp_nakama_001_ID_HQ,cp_nakama_001_id_hq,already_official_sh_exact,410abfd1400fb62e2116218fa23756f43a5221db8ff8a18996fd3fd80064d205,410abfd1400fb62e2116218fa23756f43a5221db8ff8a18996fd3fd80064d205,410abfd1400fb62e2116218fa23756f43a5221db8ff8a18996fd3fd80064d205,True,True,True,0,id\texture\jpn\cp_nakama\cp_nakama_001_ID_HQ,True,128,128,DXT5,128,128,DXT5
friend_007.arc,1,id\texture\jpn\cp_name_pl\cp_name_pl_007_ID_HQ,cp_name_pl_007_id_hq,untranslated_sh_donor_differs,f7364498727476b70ae539c72d774b94314ec939b5d73b9247e60fcf00ed5cfd,f7364498727476b70ae539c72d774b94314ec939b5d73b9247e60fcf00ed5cfd,aa7fedad750e022426d9c5e0a03cb635fdbf0ba0e19ed65cb57cdc352e0f75e2,True,False,False,1,id\texture\eng\cp_name_pl\cp_name_pl_007_ID_HQ,True,256,64,DXT5,256,64,DXT5
friend_008.arc,0,id\texture\jpn\cp_nakama\cp_nakama_002_ID_HQ,cp_nakama_002_id_hq,already_official_sh_exact,420a4883a6897cbd703a8eefe86b66cd673d58b0edaa2d973e924d3f86ef498d,420a4883a6897cbd703a8eefe86b66cd673d58b0edaa2d973e924d3f86ef498d,420a4883a6897cbd703a8eefe86b66cd673d58b0edaa2d973e924d3f86ef498d,True,True,True,0,id\texture\jpn\cp_nakama\cp_nakama_002_ID_HQ,True,128,128,DXT5,128,128,DXT5
friend_008.arc,1,id\texture\jpn\cp_name_pl\cp_name_pl_008_ID_HQ,cp_name_pl_008_id_hq,untranslated_sh_donor_differs,c98022718c544025d9574ff83893a1558b62ea8b620f545c9ae318f6d7ff3251,c98022718c544025d9574ff83893a1558b62ea8b620f545c9ae318f6d7ff3251,53170e651eac3cb1901d4df6504a43c28b0c9e11225b18d633bc79340fd51a28,True,False,False,1,id\texture\eng\cp_name_pl\cp_name_pl_008_ID_HQ,True,256,64,DXT5,256,64,DXT5
friend_009.arc,0,id\texture\jpn\cp_nakama\cp_nakama_002_ID_HQ,cp_nakama_002_id_hq,already_official_sh_exact,420a4883a6897cbd703a8eefe86b66cd673d58b0edaa2d973e924d3f86ef498d,420a4883a6897cbd703a8eefe86b66cd673d58b0edaa2d973e924d3f86ef498d,420a4883a6897cbd703a8eefe86b66cd673d58b0edaa2d973e924d3f86ef498d,True,True,True,0,id\texture\jpn\cp_nakama\cp_nakama_002_ID_HQ,True,128,128,DXT5,128,128,DXT5
friend_009.arc,1,id\texture\jpn\cp_name_pl\cp_name_pl_009_ID_HQ,cp_name_pl_009_id_hq,untranslated_sh_donor_differs,5ccaaa68b765fb507cdae6e0c5b005fd4daf974d89a8052ffa3060f216d64105,5ccaaa68b765fb507cdae6e0c5b005fd4daf974d89a8052ffa3060f216d64105,6fb0a0c8a7377e5ca50b8585d6468edb0a3e02461c06db7ce33231a6df9c3faf,True,False,False,1,id\texture\eng\cp_name_pl\cp_name_pl_009_ID_HQ,True,256,64,DXT5,256,64,DXT5
friend_010.arc,0,id\texture\jpn\cp_nakama\cp_nakama_002_ID_HQ,cp_nakama_002_id_hq,already_official_sh_exact,420a4883a6897cbd703a8eefe86b66cd673d58b0edaa2d973e924d3f86ef498d,420a4883a6897cbd703a8eefe86b66cd673d58b0edaa2d973e924d3f86ef498d,420a4883a6897cbd703a8eefe86b66cd673d58b0edaa2d973e924d3f86ef498d,True,True,True,0,id\texture\jpn\cp_nakama\cp_nakama_002_ID_HQ,True,128,128,DXT5,128,128,DXT5
friend_010.arc,1,id\texture\jpn\cp_name_pl\cp_name_pl_010_ID_HQ,cp_name_pl_010_id_hq,untranslated_sh_donor_differs,9ca3773b50946a3d9147fd55ca24a5d305a5ba0e9d2f1dec85fdd528e470734b,9ca3773b50946a3d9147fd55ca24a5d305a5ba0e9d2f1dec85fdd528e470734b,8a313ff436e1732f61c9993c4122b8d838bfdc83fe406022dfb54a45e1bbb3b2,True,False,False,1,id\texture\eng\cp_name_pl\cp_name_pl_010_ID_HQ,True,256,64,DXT5,256,64,DXT5
friend_011.arc,0,id\texture\jpn\cp_nakama\cp_nakama_002_ID_HQ,cp_nakama_002_id_hq,already_official_sh_exact,420a4883a6897cbd703a8eefe86b66cd673d58b0edaa2d973e924d3f86ef498d,420a4883a6897cbd703a8eefe86b66cd673d58b0edaa2d973e924d3f86ef498d,420a4883a6897cbd703a8eefe86b66cd673d58b0edaa2d973e924d3f86ef498d,True,True,True,0,id\texture\jpn\cp_nakama\cp_nakama_002_ID_HQ,True,128,128,DXT5,128,128,DXT5
friend_011.arc,1,id\texture\jpn\cp_name_pl\cp_name_pl_011_ID_HQ,cp_name_pl_011_id_hq,untranslated_sh_donor_differs,e4c346a847bf26d1a52030ae4de2df3d1bcf2c68c33be651b8d6fea41294c7f3,e4c346a847bf26d1a52030ae4de2df3d1bcf2c68c33be651b8d6fea41294c7f3,11334fd490da500d1d85ef969f2d39a8d589f532608547bdb48d25130356ab73,True,False,False,1,id\texture\eng\cp_name_pl\cp_name_pl_011_ID_HQ,True,256,128,DXT5,256,128,DXT5
friend_012.arc,0,id\texture\jpn\cp_nakama\cp_nakama_003_ID_HQ,cp_nakama_003_id_hq,already_official_sh_exact,bd168ee2a8afbf9595fa681844ead7bafcbaffdce54fe176129b2a1593b0b746,bd168ee2a8afbf9595fa681844ead7bafcbaffdce54fe176129b2a1593b0b746,bd168ee2a8afbf9595fa681844ead7bafcbaffdce54fe176129b2a1593b0b746,True,True,True,0,id\texture\jpn\cp_nakama\cp_nakama_003_ID_HQ,True,128,128,DXT5,128,128,DXT5
friend_012.arc,1,id\texture\jpn\cp_name_pl\cp_name_pl_012_ID_HQ,cp_name_pl_012_id_hq,untranslated_sh_donor_differs,2691a0ecdbdbf2ab9c9e8700d786c15e3c3c708d5de3dc86476fb7bad5acb7f3,2691a0ecdbdbf2ab9c9e8700d786c15e3c3c708d5de3dc86476fb7bad5acb7f3,d6548ff54e26f5f10e6033392abf3ea4c224ea2e4859539456d6a9d7102aeae0,True,False,False,1,id\texture\eng\cp_name_pl\cp_name_pl_012_ID_HQ,True,256,64,DXT5,256,64,DXT5
friend_013.arc,0,id\texture\jpn\cp_nakama\cp_nakama_003_ID_HQ,cp_nakama_003_id_hq,already_official_sh_exact,bd168ee2a8afbf9595fa681844ead7bafcbaffdce54fe176129b2a1593b0b746,bd168ee2a8afbf9595fa681844ead7bafcbaffdce54fe176129b2a1593b0b746,bd168ee2a8afbf9595fa681844ead7bafcbaffdce54fe176129b2a1593b0b746,True,True,True,0,id\texture\jpn\cp_nakama\cp_nakama_003_ID_HQ,True,128,128,DXT5,128,128,DXT5
friend_013.arc,1,id\texture\jpn\cp_name_pl\cp_name_pl_013_ID_HQ,cp_name_pl_013_id_hq,untranslated_sh_donor_differs,c8a3d8f585c5908fc9f5b8f84a0d39bf436f03db252d0274a51a91fe6d2d7a8a,c8a3d8f585c5908fc9f5b8f84a0d39bf436f03db252d0274a51a91fe6d2d7a8a,8f3a56929f7a8674e94d0697901b164e22dd57ad6f83b7a3561a942875905d9b,True,False,False,1,id\texture\eng\cp_name_pl\cp_name_pl_013_ID_HQ,False,256,128,DXT5,256,64,DXT5
friend_014.arc,0,id\texture\jpn\cp_nakama\cp_nakama_003_ID_HQ,cp_nakama_003_id_hq,already_official_sh_exact,bd168ee2a8afbf9595fa681844ead7bafcbaffdce54fe176129b2a1593b0b746,bd168ee2a8afbf9595fa681844ead7bafcbaffdce54fe176129b2a1593b0b746,bd168ee2a8afbf9595fa681844ead7bafcbaffdce54fe176129b2a1593b0b746,True,True,True,0,id\texture\jpn\cp_nakama\cp_nakama_003_ID_HQ,True,128,128,DXT5,128,128,DXT5
friend_014.arc,1,id\texture\jpn\cp_name_pl\cp_name_pl_014_ID_HQ,cp_name_pl_014_id_hq,untranslated_sh_donor_differs,bd14d9e280c84ce3e3881657136d2d9ebbbebdc831e02b3017f4490e45a2d14c,bd14d9e280c84ce3e3881657136d2d9ebbbebdc831e02b3017f4490e45a2d14c,3d004b32b7f8adc6f67035c46e3a09e9b4abb268d0b8db386ab874374e885bed,True,False,False,1,id\texture\eng\cp_name_pl\cp_name_pl_014_ID_HQ,True,256,64,DXT5,256,64,DXT5
friend_015.arc,0,id\texture\jpn\cp_nakama\cp_nakama_003_ID_HQ,cp_nakama_003_id_hq,already_official_sh_exact,bd168ee2a8afbf9595fa681844ead7bafcbaffdce54fe176129b2a1593b0b746,bd168ee2a8afbf9595fa681844ead7bafcbaffdce54fe176129b2a1593b0b746,bd168ee2a8afbf9595fa681844ead7bafcbaffdce54fe176129b2a1593b0b746,True,True,True,0,id\texture\jpn\cp_nakama\cp_nakama_003_ID_HQ,True,128,128,DXT5,128,128,DXT5
friend_015.arc,1,id\texture\jpn\cp_name_pl\cp_name_pl_015_ID_HQ,cp_name_pl_015_id_hq,untranslated_sh_donor_differs,2a13be6e7cf34be2c8e2115200b2c29215d1bb13569ce703b63bb33e8ebae24c,2a13be6e7cf34be2c8e2115200b2c29215d1bb13569ce703b63bb33e8ebae24c,f5332d48d272f87d8adb279aa4fa6548bb78a75cfc14d96720183a9bbb8ee1c3,True,False,False,1,id\texture\eng\cp_name_pl\cp_name_pl_015_ID_HQ,True,256,64,DXT5,256,64,DXT5
friend_016.arc,0,id\texture\jpn\cp_nakama\cp_nakama_004_ID_HQ,cp_nakama_004_id_hq,already_official_sh_exact,391b1f5b23bf03197f65c622ecf0e110a4759328caa86fe4becf101ca74a2b5e,391b1f5b23bf03197f65c622ecf0e110a4759328caa86fe4becf101ca74a2b5e,391b1f5b23bf03197f65c622ecf0e110a4759328caa86fe4becf101ca74a2b5e,True,True,True,0,id\texture\jpn\cp_nakama\cp_nakama_004_ID_HQ,True,128,128,DXT5,128,128,DXT5
friend_016.arc,1,id\texture\jpn\cp_name_pl\cp_name_pl_016_ID_HQ,cp_name_pl_016_id_hq,untranslated_sh_donor_differs,fd3e605df0c4f11b5c5c742329db40b758bb4ab2cb715c385cb528d228882de7,fd3e605df0c4f11b5c5c742329db40b758bb4ab2cb715c385cb528d228882de7,78c641b79a0106a21aee3c3dcf7e64570d1c73e9a5094ff51b12f4b1d58ddeaa,True,False,False,1,id\texture\eng\cp_name_pl\cp_name_pl_016_ID_HQ,True,256,128,DXT5,256,128,DXT5
friend_017.arc,0,id\texture\jpn\cp_nakama\cp_nakama_004_ID_HQ,cp_nakama_004_id_hq,already_official_sh_exact,391b1f5b23bf03197f65c622ecf0e110a4759328caa86fe4becf101ca74a2b5e,391b1f5b23bf03197f65c622ecf0e110a4759328caa86fe4becf101ca74a2b5e,391b1f5b23bf03197f65c622ecf0e110a4759328caa86fe4becf101ca74a2b5e,True,True,True,0,id\texture\jpn\cp_nakama\cp_nakama_004_ID_HQ,True,128,128,DXT5,128,128,DXT5
friend_017.arc,1,id\texture\jpn\cp_name_pl\cp_name_pl_017_ID_HQ,cp_name_pl_017_id_hq,untranslated_sh_donor_differs,ff629163dc9c332ed7040554d4b55cca89817268b6778e4f5c18d2daceab6e35,ff629163dc9c332ed7040554d4b55cca89817268b6778e4f5c18d2daceab6e35,e92d5da858d4c23d8120aa6c802df630da533c2ddbb248365e01a030ca0bf15d,True,False,False,1,id\texture\eng\cp_name_pl\cp_name_pl_017_ID_HQ,True,256,64,DXT5,256,64,DXT5
friend_018.arc,0,id\texture\jpn\cp_nakama\cp_nakama_004_ID_HQ,cp_nakama_004_id_hq,already_official_sh_exact,391b1f5b23bf03197f65c622ecf0e110a4759328caa86fe4becf101ca74a2b5e,391b1f5b23bf03197f65c622ecf0e110a4759328caa86fe4becf101ca74a2b5e,391b1f5b23bf03197f65c622ecf0e110a4759328caa86fe4becf101ca74a2b5e,True,True,True,0,id\texture\jpn\cp_nakama\cp_nakama_004_ID_HQ,True,128,128,DXT5,128,128,DXT5
friend_018.arc,1,id\texture\jpn\cp_name_pl\cp_name_pl_018_ID_HQ,cp_name_pl_018_id_hq,untranslated_sh_donor_differs,53e50a510c4c167f0f72378ea736f0dc83a69ba50f01aaa24cd77d3a3b427b95,53e50a510c4c167f0f72378ea736f0dc83a69ba50f01aaa24cd77d3a3b427b95,6346c1aebdd83359249d8e03d6c14b6c6891a166a464d51e543ca79b5e331945,True,False,False,1,id\texture\eng\cp_name_pl\cp_name_pl_018_ID_HQ,True,256,64,DXT5,256,64,DXT5
friend_019.arc,0,id\texture\jpn\cp_nakama\cp_nakama_004_ID_HQ,cp_nakama_004_id_hq,already_official_sh_exact,391b1f5b23bf03197f65c622ecf0e110a4759328caa86fe4becf101ca74a2b5e,391b1f5b23bf03197f65c622ecf0e110a4759328caa86fe4becf101ca74a2b5e,391b1f5b23bf03197f65c622ecf0e110a4759328caa86fe4becf101ca74a2b5e,True,True,True,0,id\texture\jpn\cp_nakama\cp_nakama_004_ID_HQ,True,128,128,DXT5,128,128,DXT5
friend_019.arc,1,id\texture\jpn\cp_name_pl\cp_name_pl_019_ID_HQ,cp_name_pl_019_id_hq,untranslated_sh_donor_differs,24ac1fbd8303860c6b4f46fab4352eae75395cf151c8ae5bfb64b03e698e104a,24ac1fbd8303860c6b4f46fab4352eae75395cf151c8ae5bfb64b03e698e104a,420afb2001490852b5ec0d118725a1e3abc6d8bee57c7b58c2220692e0d215b6,True,False,False,1,id\texture\eng\cp_name_pl\cp_name_pl_019_ID_HQ,True,256,64,DXT5,256,64,DXT5
friend_020.arc,0,id\texture\jpn\cp_nakama\cp_nakama_005_ID_HQ,cp_nakama_005_id_hq,already_official_sh_exact,5a78c5d6d1354c6facd05e39e5a720005140b021b046c3371c19a79bffd5fe17,5a78c5d6d1354c6facd05e39e5a720005140b021b046c3371c19a79bffd5fe17,5a78c5d6d1354c6facd05e39e5a720005140b021b046c3371c19a79bffd5fe17,True,True,True,0,id\texture\jpn\cp_nakama\cp_nakama_005_ID_HQ,True,128,128,DXT5,128,128,DXT5
friend_020.arc,1,id\texture\jpn\cp_name_pl\cp_name_pl_020_ID_HQ,cp_name_pl_020_id_hq,untranslated_sh_donor_differs,cf9ce9bc21a16dcfd8f4ce1957f642097c5c16d2ea7659c27b0654692b6ac171,cf9ce9bc21a16dcfd8f4ce1957f642097c5c16d2ea7659c27b0654692b6ac171,f310790df8202050627930ac42820ec0dd0a2f025f96cb8f6f83a070cf480bde,True,False,False,1,id\texture\eng\cp_name_pl\cp_name_pl_020_ID_HQ,True,256,64,DXT5,256,64,DXT5
friend_021.arc,0,id\texture\jpn\cp_nakama\cp_nakama_005_ID_HQ,cp_nakama_005_id_hq,already_official_sh_exact,5a78c5d6d1354c6facd05e39e5a720005140b021b046c3371c19a79bffd5fe17,5a78c5d6d1354c6facd05e39e5a720005140b021b046c3371c19a79bffd5fe17,5a78c5d6d1354c6facd05e39e5a720005140b021b046c3371c19a79bffd5fe17,True,True,True,0,id\texture\jpn\cp_nakama\cp_nakama_005_ID_HQ,True,128,128,DXT5,128,128,DXT5
friend_021.arc,1,id\texture\jpn\cp_name_pl\cp_name_pl_021_ID_HQ,cp_name_pl_021_id_hq,untranslated_sh_donor_differs,c09a284781aab1922211bd4a239df553007354e0a695f12320db17b98cdde5a3,c09a284781aab1922211bd4a239df553007354e0a695f12320db17b98cdde5a3,91570d36c16563584d9a9d244cd6501f5645e8996529e81919d226c0890ac131,True,False,False,1,id\texture\eng\cp_name_pl\cp_name_pl_021_ID_HQ,True,256,64,DXT5,256,64,DXT5
friend_022.arc,0,id\texture\jpn\cp_nakama\cp_nakama_005_ID_HQ,cp_nakama_005_id_hq,already_official_sh_exact,5a78c5d6d1354c6facd05e39e5a720005140b021b046c3371c19a79bffd5fe17,5a78c5d6d1354c6facd05e39e5a720005140b021b046c3371c19a79bffd5fe17,5a78c5d6d1354c6facd05e39e5a720005140b021b046c3371c19a79bffd5fe17,True,True,True,0,id\texture\jpn\cp_nakama\cp_nakama_005_ID_HQ,True,128,128,DXT5,128,128,DXT5
friend_022.arc,1,id\texture\jpn\cp_name_pl\cp_name_pl_022_ID_HQ,cp_name_pl_022_id_hq,untranslated_sh_donor_differs,9775a5368c782f185738aa174256018b423a32e616bbb7f8f1ba8106452f297f,9775a5368c782f185738aa174256018b423a32e616bbb7f8f1ba8106452f297f,abf45767e99b8780a24beeada4427752c7e4b73a70844a0fa7af96a6de4697c2,True,False,False,1,id\texture\eng\cp_name_pl\cp_name_pl_022_ID_HQ,True,256,64,DXT5,256,64,DXT5
friend_023.arc,0,id\texture\jpn\cp_nakama\cp_nakama_005_ID_HQ,cp_nakama_005_id_hq,already_official_sh_exact,5a78c5d6d1354c6facd05e39e5a720005140b021b046c3371c19a79bffd5fe17,5a78c5d6d1354c6facd05e39e5a720005140b021b046c3371c19a79bffd5fe17,5a78c5d6d1354c6facd05e39e5a720005140b021b046c3371c19a79bffd5fe17,True,True,True,0,id\texture\jpn\cp_nakama\cp_nakama_005_ID_HQ,True,128,128,DXT5,128,128,DXT5
friend_023.arc,1,id\texture\jpn\cp_name_pl\cp_name_pl_023_ID_HQ,cp_name_pl_023_id_hq,untranslated_sh_donor_differs,e09e3ef9352b11500b6252b795501a8eac19e61e5618f44b67caff518fdda590,e09e3ef9352b11500b6252b795501a8eac19e61e5618f44b67caff518fdda590,971f05eac2b2a34f699ba22fa44549b551a7ffcb55c3d64f658af676e268f4d9,True,False,False,1,id\texture\eng\cp_name_pl\cp_name_pl_023_ID_HQ,True,256,64,DXT5,256,64,DXT5
friend_024.arc,0,id\texture\jpn\cp_nakama\cp_nakama_006_ID_HQ,cp_nakama_006_id_hq,untranslated_sh_donor_differs,9035e37a82fbd088564de6cd1dd10cd58320b6d1fb7af633f3d9793a4b807daf,9035e37a82fbd088564de6cd1dd10cd58320b6d1fb7af633f3d9793a4b807daf,c852c491590cb6c73e503bb4fc681e555ef1bb4715449b8f7de3a8f5a8c2ff1f,True,False,False,0,id\texture\jpn\cp_nakama\cp_nakama_006_ID_HQ,True,128,128,DXT5,128,128,DXT5
friend_024.arc,1,id\texture\jpn\cp_name_pl\cp_name_pl_024_ID_HQ,cp_name_pl_024_id_hq,untranslated_sh_donor_differs,2cbbf3c7141a2a86c1e32b5827360a88e6e7f8fe065096a7430937dcc1a65d8d,2cbbf3c7141a2a86c1e32b5827360a88e6e7f8fe065096a7430937dcc1a65d8d,85124346405552e46d8bf1619f337d8ca9d00f1792e359d4299128ba71a0e076,True,False,False,1,id\texture\eng\cp_name_pl\cp_name_pl_024_ID_HQ,True,256,64,DXT5,256,64,DXT5
friend_025.arc,0,id\texture\jpn\cp_nakama\cp_nakama_006_ID_HQ,cp_nakama_006_id_hq,untranslated_sh_donor_differs,9035e37a82fbd088564de6cd1dd10cd58320b6d1fb7af633f3d9793a4b807daf,9035e37a82fbd088564de6cd1dd10cd58320b6d1fb7af633f3d9793a4b807daf,c852c491590cb6c73e503bb4fc681e555ef1bb4715449b8f7de3a8f5a8c2ff1f,True,False,False,0,id\texture\jpn\cp_nakama\cp_nakama_006_ID_HQ,True,128,128,DXT5,128,128,DXT5
friend_025.arc,1,id\texture\jpn\cp_name_pl\cp_name_pl_025_ID_HQ,cp_name_pl_025_id_hq,untranslated_sh_donor_differs,247a826a3150317655e1431a971850e2851f0e425041364b200150b20e16acc7,247a826a3150317655e1431a971850e2851f0e425041364b200150b20e16acc7,3d03366e6c1ac4f3c7c0c5b7007f0c021e4b400b744c21da83366f2c6160882a,True,False,False,1,id\texture\eng\cp_name_pl\cp_name_pl_025_ID_HQ,True,256,64,DXT5,256,64,DXT5
friend_026.arc,0,id\texture\jpn\cp_nakama\cp_nakama_006_ID_HQ,cp_nakama_006_id_hq,untranslated_sh_donor_differs,9035e37a82fbd088564de6cd1dd10cd58320b6d1fb7af633f3d9793a4b807daf,9035e37a82fbd088564de6cd1dd10cd58320b6d1fb7af633f3d9793a4b807daf,c852c491590cb6c73e503bb4fc681e555ef1bb4715449b8f7de3a8f5a8c2ff1f,True,False,False,0,id\texture\jpn\cp_nakama\cp_nakama_006_ID_HQ,True,128,128,DXT5,128,128,DXT5
